,Date,Team,H/A,Opponent,win_loss_result,Runs,Runs Allowed,Game Time,Day/Night,Attendance,Game Number,Year
88,2023-07-07,BOS,H,OAK,W,7,3,2:21,N,"31,157",89,2023
89,2023-07-08,BOS,H,OAK,W,10,3,2:42,D,"34,087",90,2023
90,2023-07-09,BOS,H,OAK,W,4,3,3:05,D,"35,460",91,2023
91,2023-07-14,BOS,A,CHC,W,8,3,2:47,N,"37,597",92,2023
92,2023-07-15,BOS,A,CHC,L,4,10,2:35,D,"40,224",93,2023
93,2023-07-16,BOS,A,CHC,W,11,5,2:39,D,"37,812",94,2023
94,2023-07-17,BOS,A,OAK,W,7,0,2:37,N,"9,987",95,2023
95,2023-07-18,BOS,A,OAK,L,0,3,2:15,N,"10,115",96,2023
96,2023-07-19,BOS,A,OAK,L,5,6,2:43,D,"15,023",97,2023
97,2023-07-21,BOS,H,NYM,L,4,5,2:57,D,"37,035",98,2023
98,2023-07-22,BOS,H,NYM,W,8,6,2:39,N,"36,505",99,2023
99,2023-07-23,BOS,H,NYM,W,6,1,2:52,N,"35,619",100,2023
100,2023-07-25,BOS,H,ATL,W,7,1,2:54,N,"36,663",101,2023
101,2023-07-26,BOS,H,ATL,W,5,3,2:29,N,"37,457",102,2023
102,2023-07-28,BOS,A,SFG,W,3,2,2:17,N,"33,755",103,2023
103,2023-07-29,BOS,A,SFG,L-wo,2,3,2:38,D,"37,470",104,2023
104,2023-07-30,BOS,A,SFG,L-wo,3,4,3:13,D,"37,026",105,2023
105,2023-07-31,BOS,A,SEA,L,2,6,2:45,N,"32,665",106,2023
106,2023-08-01,BOS,A,SEA,W,6,4,2:38,N,"28,677",107,2023
107,2023-08-02,BOS,A,SEA,L,3,6,2:49,D,"37,942",108,2023
108,2023-08-04,BOS,H,TOR,L,3,7,2:31,N,"36,376",109,2023
109,2023-08-05,BOS,H,TOR,L,4,5,2:47,D,"36,732",110,2023
110,2023-08-06,BOS,H,TOR,L,1,13,2:48,D,"36,162",111,2023
111,2023-08-07,BOS,H,KCR,W-wo,6,2,2:41,N,"32,732",112,2023
112,2023-08-08,BOS,H,KCR,L,3,9,2:47,N,"30,997",113,2023
113,2023-08-09,BOS,H,KCR,W,4,3,2:24,N,"35,495",114,2023
114,2023-08-10,BOS,H,KCR,W,2,0,2:44,N,"31,952",115,2023
115,2023-08-11,BOS,H,DET,W,5,2,2:35,N,"32,647",116,2023
116,2023-08-12,BOS,H,DET,L,2,6,3:03,D,"35,927",117,2023
117,2023-08-13,BOS,H,DET,W,6,3,2:30,D,"35,145",118,2023
118,2023-08-15,BOS,A,WSN,W,5,4,2:57,N,"23,516",119,2023
119,2023-08-16,BOS,A,WSN,L,2,6,2:32,N,"26,507",120,2023
120,2023-08-17,BOS,A,WSN,L,7,10,2:50,D,"25,445",121,2023
121,2023-08-18,BOS,A,NYY,W,8,3,2:46,N,"44,566",122,2023
122,2023-08-19,BOS,A,NYY,W,8,1,2:38,D,"42,599",123,2023
123,2023-08-20,BOS,A,NYY,W,6,5,3:08,D,"43,946",124,2023
124,2023-08-21,BOS,A,HOU,L,4,9,3:12,N,"31,590",125,2023
125,2023-08-22,BOS,A,HOU,L,3,7,2:53,N,"33,042",126,2023
126,2023-08-23,BOS,A,HOU,W,7,5,3:37,N,"37,144",127,2023
127,2023-08-24,BOS,A,HOU,W,17,1,3:11,D,"35,323",128,2023
128,2023-08-25,BOS,H,LAD,L,4,7,2:59,N,"35,653",129,2023
129,2023-08-26,BOS,H,LAD,W,8,5,2:59,D,"35,986",130,2023
130,2023-08-27,BOS,H,LAD,L,4,7,2:40,D,"33,954",131,2023
131,2023-08-28,BOS,H,HOU,L,5,13,3:21,N,"33,771",132,2023
132,2023-08-29,BOS,H,HOU,L,2,6,2:57,N,"30,267",133,2023
133,2023-08-30,BOS,H,HOU,L,4,7,3:06,D,"31,045",134,2023
134,2023-09-01,BOS,A,KCR,L,2,13,2:40,N,"15,470",135,2023
135,2023-09-02,BOS,A,KCR,W,9,5,2:56,N,"20,527",136,2023
136,2023-09-03,BOS,A,KCR,W,7,3,3:07,D,"15,785",137,2023
137,2023-09-04,BOS,A,TBR,W,7,3,2:39,D,"18,302",138,2023
138,2023-09-05,BOS,A,TBR,L-wo,6,8,3:57,N,"9,119",139,2023
139,2023-09-06,BOS,A,TBR,L,1,3,2:32,N,"10,100",140,2023
140,2023-09-08,BOS,H,BAL,L,2,11,3:01,N,"33,852",141,2023
141,2023-09-09,BOS,H,BAL,L,12,13,3:40,D,"34,615",142,2023
142,2023-09-10,BOS,H,BAL,W,7,3,2:51,D,"31,295",143,2023
143,2023-09-12,BOS,H,NYY,L,2,3,2:45,D,"30,029",144,2023
144,2023-09-12,BOS,H,NYY,L,1,4,3:39,N,"30,392",145,2023
145,2023-09-14,BOS,H,NYY,W,5,0,2:48,D,"30,228",146,2023
146,2023-09-14,BOS,H,NYY,L,5,8,3:12,N,"35,507",147,2023
147,2023-09-15,BOS,A,TOR,L,0,3,2:17,N,"35,680",148,2023
148,2023-09-16,BOS,A,TOR,L-wo,3,4,4:01,D,"42,276",149,2023
149,2023-09-17,BOS,A,TOR,L-wo,2,3,2:43,D,"41,876",150,2023
150,2023-09-18,BOS,A,TEX,W,4,2,2:36,N,"27,375",151,2023
151,2023-09-19,BOS,A,TEX,L,4,6,2:55,N,"26,617",152,2023
152,2023-09-20,BOS,A,TEX,L,5,15,2:44,D,"28,519",153,2023
153,2023-09-22,BOS,H,CHW,W,3,2,2:42,N,"37,102",154,2023
154,2023-09-23,BOS,H,CHW,L,0,1,2:27,D,"33,392",155,2023
155,2023-09-24,BOS,H,CHW,L,2,3,1:43,D,"33,399",156,2023
156,2023-09-26,BOS,H,TBR,L,7,9,2:58,N,"34,094",157,2023
157,2023-09-27,BOS,H,TBR,L,0,5,2:26,N,"34,559",158,2023
158,2023-09-28,BOS,A,BAL,L,0,2,2:30,N,"27,543",159,2023
159,2023-09-29,BOS,A,BAL,W,3,0,2:24,N,"28,192",160,2023
160,2023-09-30,BOS,A,BAL,L,2,5,2:54,N,"43,150",161,2023
161,2023-10-01,BOS,A,BAL,W,6,1,2:44,D,"36,640",162,2023
0,2023-03-30,CHC,H,MIL,W,4,0,2:21,D,"36,054",1,2023
1,2023-04-01,CHC,H,MIL,L,1,3,2:32,D,"31,363",2,2023
2,2023-04-02,CHC,H,MIL,L,5,9,2:57,D,"33,266",3,2023
3,2023-04-03,CHC,A,CIN,L,6,7,2:35,N,"11,941",4,2023
4,2023-04-04,CHC,A,CIN,W,12,5,2:52,N,"13,399",5,2023
5,2023-04-07,CHC,H,TEX,W,2,0,2:17,D,"29,094",6,2023
6,2023-04-08,CHC,H,TEX,W,10,3,2:55,D,"33,578",7,2023
7,2023-04-09,CHC,H,TEX,L,2,8,2:31,D,"28,807",8,2023
8,2023-04-10,CHC,H,SEA,W-wo,3,2,2:38,N,"26,766",9,2023
9,2023-04-11,CHC,H,SEA,W,14,9,3:02,N,"30,081",10,2023
10,2023-04-12,CHC,H,SEA,L,2,5,2:31,D,"26,944",11,2023
11,2023-04-14,CHC,A,LAD,W,8,2,2:20,N,"52,298",12,2023
12,2023-04-15,CHC,A,LAD,L-wo,1,2,2:45,N,"52,375",13,2023
13,2023-04-16,CHC,A,LAD,W,3,2,2:46,D,"52,180",14,2023
14,2023-04-17,CHC,A,OAK,W,10,1,2:47,N,"4,714",15,2023
15,2023-04-18,CHC,A,OAK,W,4,0,2:54,N,"5,196",16,2023
16,2023-04-19,CHC,A,OAK,W,12,2,2:53,D,"12,112",17,2023
17,2023-04-20,CHC,H,LAD,L,2,6,2:53,N,"32,817",18,2023
18,2023-04-21,CHC,H,LAD,W,13,0,2:39,D,"30,381",19,2023
19,2023-04-22,CHC,H,LAD,L,4,9,2:55,D,"35,076",20,2023
20,2023-04-23,CHC,H,LAD,L,3,7,2:22,D,"33,494",21,2023
21,2023-04-25,CHC,H,SDP,W,6,0,2:52,N,"27,956",22,2023
22,2023-04-26,CHC,H,SDP,L,3,5,2:47,N,"28,955",23,2023
23,2023-04-27,CHC,H,SDP,W,5,2,2:30,D,"26,588",24,2023
24,2023-04-28,CHC,A,MIA,L-wo,2,3,2:26,N,"12,340",25,2023
25,2023-04-29,CHC,A,MIA,L,6,7,3:13,D,"14,994",26,2023
26,2023-04-30,CHC,A,MIA,L,3,4,2:18,D,"20,345",27,2023
27,2023-05-01,CHC,A,WSN,W,5,1,2:29,N,"13,722",28,2023
28,2023-05-02,CHC,A,WSN,L,1,4,2:35,N,"12,504",29,2023
29,2023-05-03,CHC,A,WSN,L,1,2,2:27,N,"15,903",30,2023
30,2023-05-04,CHC,A,WSN,L-wo,3,4,1:55,D,"18,577",31,2023
31,2023-05-05,CHC,H,MIA,W,4,1,2:09,D,"31,181",32,2023
32,2023-05-06,CHC,H,MIA,W,4,2,2:45,D,"36,418",33,2023
33,2023-05-07,CHC,H,MIA,L,4,5,3:49,D,"38,196",34,2023
34,2023-05-08,CHC,H,STL,L,1,3,2:57,N,"30,937",35,2023
35,2023-05-09,CHC,H,STL,L,4,6,3:00,N,"32,693",36,2023
36,2023-05-10,CHC,H,STL,W,10,4,2:31,N,"36,413",37,2023
37,2023-05-12,CHC,A,MIN,W,6,2,2:42,N,"30,037",38,2023
38,2023-05-13,CHC,A,MIN,L,1,11,2:52,D,"32,270",39,2023
39,2023-05-14,CHC,A,MIN,L,3,16,2:45,D,"33,419",40,2023
40,2023-05-15,CHC,A,HOU,L,4,6,2:35,N,"35,413",41,2023
41,2023-05-16,CHC,A,HOU,L,3,7,2:19,N,"34,280",42,2023
42,2023-05-17,CHC,A,HOU,L-wo,6,7,2:50,N,"35,749",43,2023
43,2023-05-19,CHC,A,PHI,W,10,1,2:54,N,"42,110",44,2023
44,2023-05-20,CHC,A,PHI,L,3,12,2:47,D,"42,508",45,2023
45,2023-05-21,CHC,A,PHI,L,1,2,2:36,D,"44,108",46,2023
46,2023-05-23,CHC,H,NYM,W,7,2,2:46,N,"35,958",47,2023
47,2023-05-24,CHC,H,NYM,W,4,2,2:19,N,"33,636",48,2023
48,2023-05-25,CHC,H,NYM,L,1,10,2:43,N,"35,446",49,2023
49,2023-05-26,CHC,H,CIN,L,0,9,2:41,D,"31,946",50,2023
50,2023-05-27,CHC,H,CIN,L,5,8,2:57,N,"36,372",51,2023
51,2023-05-28,CHC,H,CIN,L,5,8,3:15,D,"40,551",52,2023
52,2023-05-29,CHC,H,TBR,W,1,0,2:05,D,"38,163",53,2023
53,2023-05-30,CHC,H,TBR,W,2,1,2:20,N,"31,762",54,2023
54,2023-05-31,CHC,H,TBR,L,3,4,2:53,D,"29,360",55,2023
55,2023-06-02,CHC,A,SDP,W,2,1,2:44,N,"43,593",56,2023
56,2023-06-03,CHC,A,SDP,L,0,6,2:32,N,"42,655",57,2023
57,2023-06-04,CHC,A,SDP,W,7,1,2:30,D,"44,811",58,2023
58,2023-06-05,CHC,A,SDP,L,0,5,2:29,N,"43,629",59,2023
59,2023-06-06,CHC,A,LAA,L,4,7,2:45,N,"27,716",60,2023
60,2023-06-07,CHC,A,LAA,L,2,6,2:31,N,"28,817",61,2023
61,2023-06-08,CHC,A,LAA,L,1,3,2:37,N,"28,179",62,2023
62,2023-06-09,CHC,A,SFG,W,3,2,2:36,N,"34,816",63,2023
63,2023-06-10,CHC,A,SFG,W,4,0,2:13,D,"35,452",64,2023
64,2023-06-11,CHC,A,SFG,L,3,13,3:06,D,"36,842",65,2023
65,2023-06-13,CHC,H,PIT,W,11,3,2:41,N,"33,740",66,2023
66,2023-06-14,CHC,H,PIT,W,10,6,2:49,N,"30,832",67,2023
67,2023-06-15,CHC,H,PIT,W,7,2,2:46,N,"32,881",68,2023
68,2023-06-16,CHC,H,BAL,W,10,3,2:46,D,"37,515",69,2023
69,2023-06-17,CHC,H,BAL,W,3,2,2:32,D,"40,605",70,2023
70,2023-06-18,CHC,H,BAL,L,3,6,2:46,D,"40,121",71,2023
71,2023-06-19,CHC,A,PIT,W,8,0,2:56,N,"23,083",72,2023
72,2023-06-20,CHC,A,PIT,W,4,0,2:33,N,"20,666",73,2023
73,2023-06-21,CHC,A,PIT,W,8,3,2:41,D,"22,522",74,2023
74,2023-06-24,CHC,A,STL,W,9,1,2:40,N,"54,662",75,2023
75,2023-06-25,CHC,A,STL,L,5,7,3:04,D,"55,565",76,2023
76,2023-06-27,CHC,H,PHI,L,1,5,2:24,N,"37,072",77,2023
77,2023-06-28,CHC,H,PHI,L,5,8,3:00,N,"32,379",78,2023
78,2023-06-29,CHC,H,PHI,L,1,3,2:11,N,"35,090",79,2023
79,2023-06-30,CHC,H,CLE,W,10,1,2:36,D,"32,230",80,2023
80,2023-07-01,CHC,H,CLE,L,0,6,2:53,N,"34,342",81,2023
81,2023-07-02,CHC,H,CLE,L,6,8,2:58,D,"38,392",82,2023
82,2023-07-03,CHC,A,MIL,L,6,8,2:56,D,"43,209",83,2023
83,2023-07-04,CHC,A,MIL,W,7,6,3:15,D,"41,133",84,2023
84,2023-07-05,CHC,A,MIL,W,4,3,2:43,N,"31,285",85,2023
85,2023-07-06,CHC,A,MIL,L,5,6,2:55,D,"33,366",86,2023
86,2023-07-07,CHC,A,NYY,W,3,0,2:15,N,"42,763",87,2023
87,2023-07-08,CHC,A,NYY,L,3,6,2:27,D,"43,507",88,2023
88,2023-07-09,CHC,A,NYY,W,7,4,3:06,D,"43,761",89,2023
89,2023-07-14,CHC,H,BOS,L,3,8,2:47,N,"37,597",90,2023
90,2023-07-15,CHC,H,BOS,W,10,4,2:35,D,"40,224",91,2023
91,2023-07-16,CHC,H,BOS,L,5,11,2:39,D,"37,812",92,2023
92,2023-07-17,CHC,H,WSN,L,5,7,2:44,N,"29,383",93,2023
93,2023-07-18,CHC,H,WSN,W,17,3,2:50,N,"28,636",94,2023
94,2023-07-19,CHC,H,WSN,W,8,3,2:55,N,"28,197",95,2023
95,2023-07-20,CHC,H,STL,L,2,7,2:58,N,"34,251",96,2023
96,2023-07-21,CHC,H,STL,W,4,3,2:48,D,"38,819",97,2023
97,2023-07-22,CHC,H,STL,W,8,6,3:15,D,"40,425",98,2023
98,2023-07-23,CHC,H,STL,W,7,2,2:33,D,"38,223",99,2023
99,2023-07-25,CHC,A,CHW,W,7,3,2:42,N,"37,079",100,2023
100,2023-07-26,CHC,A,CHW,W,10,7,3:18,N,"37,214",101,2023
101,2023-07-27,CHC,A,STL,W,10,3,2:53,N,"44,584",102,2023
102,2023-07-28,CHC,A,STL,W,3,2,2:41,N,"43,424",103,2023
103,2023-07-29,CHC,A,STL,W,5,1,2:29,N,"44,877",104,2023
104,2023-07-30,CHC,A,STL,L,0,3,2:03,D,"43,670",105,2023
105,2023-07-31,CHC,H,CIN,L,5,6,2:51,N,"34,688",106,2023
106,2023-08-01,CHC,H,CIN,W,20,9,2:54,N,"33,452",107,2023
107,2023-08-02,CHC,H,CIN,W,16,6,2:55,N,"33,991",108,2023
108,2023-08-03,CHC,H,CIN,W,5,3,2:43,N,"35,615",109,2023
109,2023-08-04,CHC,H,ATL,L,0,8,2:09,D,"36,225",110,2023
110,2023-08-05,CHC,H,ATL,W,8,6,3:10,D,"40,201",111,2023
111,2023-08-06,CHC,H,ATL,W,6,4,2:52,D,"39,015",112,2023
112,2023-08-07,CHC,A,NYM,L,2,11,2:46,N,"29,070",113,2023
113,2023-08-08,CHC,A,NYM,W,3,2,2:29,N,"29,640",114,2023
114,2023-08-09,CHC,A,NYM,L,3,4,3:06,N,"37,527",115,2023
115,2023-08-11,CHC,A,TOR,W,6,2,2:46,N,"41,814",116,2023
116,2023-08-12,CHC,A,TOR,W,5,4,2:46,D,"42,585",117,2023
117,2023-08-13,CHC,A,TOR,L,4,11,2:56,D,"41,960",118,2023
118,2023-08-15,CHC,H,CHW,L,3,5,2:42,N,"40,389",119,2023
119,2023-08-16,CHC,H,CHW,W-wo,4,3,2:27,N,"40,869",120,2023
120,2023-08-18,CHC,H,KCR,L,3,4,2:43,D,"37,936",121,2023
121,2023-08-19,CHC,H,KCR,W,6,4,2:34,D,"39,525",122,2023
122,2023-08-20,CHC,H,KCR,W,4,3,2:02,D,"36,949",123,2023
123,2023-08-21,CHC,A,DET,W,7,6,2:52,N,"20,560",124,2023
124,2023-08-22,CHC,A,DET,L,6,8,2:50,N,"21,211",125,2023
125,2023-08-23,CHC,A,DET,W,6,4,2:40,D,"21,965",126,2023
126,2023-08-24,CHC,A,PIT,W,5,4,2:44,N,"14,651",127,2023
127,2023-08-25,CHC,A,PIT,L,1,2,2:12,N,"24,379",128,2023
128,2023-08-26,CHC,A,PIT,W,10,6,3:08,N,"34,782",129,2023
129,2023-08-27,CHC,A,PIT,W,10,1,2:40,D,"19,154",130,2023
130,2023-08-28,CHC,H,MIL,L,2,6,2:18,N,"35,097",131,2023
131,2023-08-29,CHC,H,MIL,W,1,0,2:30,N,"33,294",132,2023
132,2023-08-30,CHC,H,MIL,W,3,2,2:31,D,"31,769",133,2023
133,2023-09-01,CHC,A,CIN,W,6,2,2:45,D,"21,480",134,2023
134,2023-09-01,CHC,A,CIN,L-wo,2,3,2:52,N,"27,465",135,2023
135,2023-09-02,CHC,A,CIN,L-wo,1,2,2:41,N,"38,246",136,2023
136,2023-09-03,CHC,A,CIN,W,15,7,3:17,D,"37,029",137,2023
137,2023-09-04,CHC,H,SFG,W,5,0,1:59,D,"39,452",138,2023
138,2023-09-05,CHC,H,SFG,W,11,8,3:11,N,"28,684",139,2023
139,2023-09-06,CHC,H,SFG,W,8,2,2:18,D,"27,443",140,2023
140,2023-09-07,CHC,H,ARI,L,2,6,2:34,N,"28,814",141,2023
141,2023-09-08,CHC,H,ARI,L,0,1,2:16,D,"31,846",142,2023
142,2023-09-09,CHC,H,ARI,L,2,3,3:12,D,"40,391",143,2023
143,2023-09-10,CHC,H,ARI,W,5,2,2:17,D,"35,431",144,2023
144,2023-09-11,CHC,A,COL,W,5,4,2:58,N,"30,620",145,2023
145,2023-09-12,CHC,A,COL,L,4,6,2:55,N,"32,058",146,2023
146,2023-09-13,CHC,A,COL,L,3,7,2:44,D,"32,171",147,2023
147,2023-09-15,CHC,A,ARI,L,4,6,2:14,N,"32,864",148,2023
148,2023-09-16,CHC,A,ARI,L-wo,6,7,4:24,N,"35,193",149,2023
149,2023-09-17,CHC,A,ARI,L,2,6,3:09,D,"26,307",150,2023
150,2023-09-19,CHC,H,PIT,W,14,1,2:38,N,"34,202",151,2023
151,2023-09-20,CHC,H,PIT,L,7,13,2:58,N,"31,491",152,2023
152,2023-09-21,CHC,H,PIT,L,6,8,3:02,N,"31,544",153,2023
153,2023-09-22,CHC,H,COL,W,6,0,2:38,D,"32,150",154,2023
154,2023-09-23,CHC,H,COL,W,6,3,2:55,D,"38,608",155,2023
155,2023-09-24,CHC,H,COL,W,4,3,2:31,D,"37,060",156,2023
156,2023-09-26,CHC,A,ATL,L,6,7,2:49,N,"40,151",157,2023
157,2023-09-27,CHC,A,ATL,L-wo,5,6,2:51,N,"37,246",158,2023
158,2023-09-28,CHC,A,ATL,L,3,5,2:43,N,"40,249",159,2023
159,2023-09-29,CHC,A,MIL,L-wo,3,4,3:03,N,"39,216",160,2023
160,2023-09-30,CHC,A,MIL,W,10,6,3:02,N,"42,652",161,2023
161,2023-10-01,CHC,A,MIL,L,0,4,2:23,D,"42,946",162,2023
0,2023-03-30,CHW,A,HOU,W,3,2,2:38,N,"43,032",1,2023
1,2023-03-31,CHW,A,HOU,L,3,6,2:40,N,"41,453",2,2023
2,2023-04-01,CHW,A,HOU,L,4,6,3:11,D,"37,519",3,2023
3,2023-04-02,CHW,A,HOU,W,6,3,3:06,D,"42,835",4,2023
4,2023-04-03,CHW,H,SFG,L,3,12,2:36,D,"34,784",5,2023
5,2023-04-05,CHW,H,SFG,W,7,3,2:49,D,"15,980",6,2023
6,2023-04-06,CHW,H,SFG,L,6,16,2:50,D,"18,261",7,2023
7,2023-04-07,CHW,A,PIT,L,9,13,2:48,D,"39,167",8,2023
8,2023-04-08,CHW,A,PIT,W,11,5,3:04,N,"21,162",9,2023
9,2023-04-09,CHW,A,PIT,L,0,1,2:21,D,"10,571",10,2023
10,2023-04-10,CHW,A,MIN,W,4,3,2:39,D,"12,078",11,2023
11,2023-04-11,CHW,A,MIN,L-wo,3,4,2:23,N,"16,153",12,2023
12,2023-04-12,CHW,A,MIN,L,1,3,2:37,D,"17,658",13,2023
13,2023-04-14,CHW,H,BAL,L,3,6,2:58,N,"18,941",14,2023
14,2023-04-15,CHW,H,BAL,W-wo,7,6,3:21,D,"32,091",15,2023
15,2023-04-16,CHW,H,BAL,L,4,8,2:46,D,"13,794",16,2023
16,2023-04-18,CHW,H,PHI,L,4,7,2:43,D,,17,2023
17,2023-04-18,CHW,H,PHI,W,3,0,2:09,D,"12,542",18,2023
18,2023-04-19,CHW,H,PHI,L,2,5,2:23,D,"10,149",19,2023
19,2023-04-21,CHW,A,TBR,L-wo,7,8,2:51,N,"17,973",20,2023
20,2023-04-22,CHW,A,TBR,L-wo,3,4,2:53,D,"22,333",21,2023
21,2023-04-23,CHW,A,TBR,L,1,4,2:02,D,"22,702",22,2023
22,2023-04-24,CHW,A,TOR,L,2,5,2:40,N,"26,293",23,2023
23,2023-04-25,CHW,A,TOR,L,0,7,2:24,N,"28,917",24,2023
24,2023-04-26,CHW,A,TOR,L,0,8,2:32,D,"35,069",25,2023
25,2023-04-27,CHW,H,TBR,L,5,14,2:44,N,"11,060",26,2023
26,2023-04-28,CHW,H,TBR,L,2,3,2:36,N,"16,681",27,2023
27,2023-04-29,CHW,H,TBR,L,3,12,2:53,N,"28,462",28,2023
28,2023-04-30,CHW,H,TBR,W-wo,12,9,3:24,D,"17,049",29,2023
29,2023-05-02,CHW,H,MIN,W-wo,3,2,2:44,N,"13,094",30,2023
30,2023-05-03,CHW,H,MIN,W,6,4,2:42,N,"11,468",31,2023
31,2023-05-04,CHW,H,MIN,L,3,7,3:37,D,"14,650",32,2023
32,2023-05-05,CHW,A,CIN,W,5,4,2:30,N,"23,467",33,2023
33,2023-05-06,CHW,A,CIN,L,3,5,2:34,N,"25,543",34,2023
34,2023-05-07,CHW,A,CIN,W,17,4,2:50,D,"20,338",35,2023
35,2023-05-08,CHW,A,KCR,L,5,12,2:55,N,"9,814",36,2023
36,2023-05-09,CHW,A,KCR,W,4,2,2:02,N,"11,258",37,2023
37,2023-05-10,CHW,A,KCR,L,1,9,2:21,N,"12,187",38,2023
38,2023-05-11,CHW,A,KCR,L-wo,3,4,2:20,D,"20,321",39,2023
39,2023-05-12,CHW,H,HOU,L,1,5,2:39,N,"18,673",40,2023
40,2023-05-13,CHW,H,HOU,W,3,1,2:37,N,"23,242",41,2023
41,2023-05-14,CHW,H,HOU,L,3,4,2:33,D,"18,347",42,2023
42,2023-05-16,CHW,H,CLE,W,8,3,2:24,N,"18,459",43,2023
43,2023-05-17,CHW,H,CLE,W,7,2,2:33,N,"12,241",44,2023
44,2023-05-18,CHW,H,CLE,L,1,3,2:17,D,"11,900",45,2023
45,2023-05-19,CHW,H,KCR,W,2,0,2:06,N,"20,329",46,2023
46,2023-05-20,CHW,H,KCR,W,5,1,2:21,D,"23,984",47,2023
47,2023-05-21,CHW,H,KCR,W,5,2,2:26,D,"23,556",48,2023
48,2023-05-22,CHW,A,CLE,L,0,3,2:16,N,"13,878",49,2023
49,2023-05-23,CHW,A,CLE,W,4,2,2:29,N,"14,524",50,2023
50,2023-05-24,CHW,A,CLE,W,6,0,2:08,D,"17,767",51,2023
51,2023-05-25,CHW,A,DET,L,2,7,2:45,N,"15,003",52,2023
52,2023-05-26,CHW,A,DET,W,12,3,2:41,N,"21,701",53,2023
53,2023-05-27,CHW,A,DET,L,3,7,2:36,D,"24,685",54,2023
54,2023-05-28,CHW,A,DET,L-wo,5,6,3:13,D,"22,644",55,2023
55,2023-05-29,CHW,H,LAA,L,4,6,2:49,N,"23,599",56,2023
56,2023-05-30,CHW,H,LAA,W,7,3,2:43,N,"22,135",57,2023
57,2023-05-31,CHW,H,LAA,L,5,12,2:47,D,"17,015",58,2023
58,2023-06-02,CHW,H,DET,W,3,0,2:32,N,"20,229",59,2023
59,2023-06-03,CHW,H,DET,W-wo,2,1,2:42,D,"24,674",60,2023
60,2023-06-04,CHW,H,DET,W-wo,6,2,2:29,D,"23,372",61,2023
61,2023-06-06,CHW,A,NYY,W,3,2,2:28,N,"38,049",62,2023
62,2023-06-08,CHW,A,NYY,W,6,5,2:46,N,,63,2023
63,2023-06-08,CHW,A,NYY,L,0,3,2:27,N,"40,659",64,2023
64,2023-06-09,CHW,H,MIA,W-wo,2,1,2:27,N,"21,033",65,2023
65,2023-06-10,CHW,H,MIA,L,1,5,2:55,D,"25,793",66,2023
66,2023-06-11,CHW,H,MIA,L,5,6,2:37,D,"20,888",67,2023
67,2023-06-13,CHW,A,LAD,L,1,5,2:28,N,"45,561",68,2023
68,2023-06-14,CHW,A,LAD,W,8,4,3:15,N,"44,442",69,2023
69,2023-06-15,CHW,A,LAD,L-wo,4,5,3:20,N,"48,655",70,2023
70,2023-06-16,CHW,A,SEA,L,2,3,2:52,N,"36,061",71,2023
71,2023-06-17,CHW,A,SEA,W,4,3,3:38,D,"45,188",72,2023
72,2023-06-18,CHW,A,SEA,L,1,5,2:21,D,"44,772",73,2023
73,2023-06-19,CHW,H,TEX,L,2,5,2:47,N,"19,554",74,2023
74,2023-06-20,CHW,H,TEX,W,7,6,2:55,N,"21,048",75,2023
75,2023-06-21,CHW,H,TEX,L,3,6,2:26,N,"18,963",76,2023
76,2023-06-23,CHW,H,BOS,L,1,3,2:27,N,"27,015",77,2023
77,2023-06-24,CHW,H,BOS,W-wo,5,4,2:46,D,"33,054",78,2023
78,2023-06-25,CHW,H,BOS,W,4,1,2:36,D,"26,077",79,2023
79,2023-06-26,CHW,A,LAA,L-wo,1,2,2:17,N,"28,554",80,2023
80,2023-06-27,CHW,A,LAA,L,2,4,2:54,N,"33,637",81,2023
81,2023-06-28,CHW,A,LAA,W,11,5,2:45,N,"29,861",82,2023
82,2023-06-29,CHW,A,LAA,W,9,7,2:51,D,"27,630",83,2023
83,2023-06-30,CHW,A,OAK,L,4,7,2:34,N,"14,181",84,2023
84,2023-07-01,CHW,A,OAK,L-wo,6,7,3:20,D,"9,235",85,2023
85,2023-07-02,CHW,A,OAK,W,8,7,2:56,D,"12,107",86,2023
86,2023-07-04,CHW,H,TOR,L,3,4,2:43,N,"32,607",87,2023
87,2023-07-06,CHW,H,TOR,L,2,6,3:05,N,,88,2023
88,2023-07-06,CHW,H,TOR,L,4,5,2:33,N,"20,258",89,2023
89,2023-07-07,CHW,H,STL,W,8,7,2:57,N,"27,569",90,2023
90,2023-07-08,CHW,H,STL,L,0,3,2:28,D,"26,560",91,2023
91,2023-07-09,CHW,H,STL,L,3,4,2:43,D,"29,769",92,2023
92,2023-07-14,CHW,A,ATL,L,0,9,2:32,N,"42,782",93,2023
93,2023-07-15,CHW,A,ATL,W,6,5,2:44,N,"43,344",94,2023
94,2023-07-16,CHW,A,ATL,W,8,1,2:44,D,"40,174",95,2023
95,2023-07-18,CHW,A,NYM,L,10,11,3:28,N,"37,109",96,2023
96,2023-07-19,CHW,A,NYM,L,1,5,2:06,N,"34,873",97,2023
97,2023-07-20,CHW,A,NYM,W,6,2,2:37,D,"34,751",98,2023
98,2023-07-21,CHW,A,MIN,L,4,9,2:20,N,"31,339",99,2023
99,2023-07-22,CHW,A,MIN,L,2,3,2:39,N,"30,894",100,2023
100,2023-07-23,CHW,A,MIN,L-wo,4,5,3:28,D,"29,001",101,2023
101,2023-07-25,CHW,H,CHC,L,3,7,2:42,N,"37,079",102,2023
